"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Software Test Engineer","Orbit & Skyline","India","2025-07-20T07:59:37Z","IT Jobs","We are seeking a highly skilled Software Test Engineer to create and maintain CI/CD pipelines, manual testing and deployment of software on the semiconductor equipment. Role & Responsibilities: Responsible for maintaining and expand the capabilities of manual test system for the acquisition software. Create and maintain CI/CD Pipelines, manual testing, and deployment processes. Design, develop, and execute Manual testing on Tool/Product. Responsible for writing test cases. Understand SEMI equip…","https://www.adzuna.in/details/5313135109?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Software Test Engineer","Analog Devices","Bangalore, Karnataka","2025-07-23T02:41:24Z","Engineering Jobs","About Analog Devices Analog Devices, Inc. (NASDAQ: ADI ) is a global semiconductor leader that bridges the physical and digital worlds to enable breakthroughs at the Intelligent Edge. ADI combines analog, digital, and software technologies into solutions that help drive advancements in digitized factories, mobility, and digital healthcare, combat climate change, and reliably connect humans and the world. With revenue of more than $9 billion in FY24 and approximately 24,000 people globally, ADI …","https://www.adzuna.in/details/5317141720?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Software Test Engineer","Chiselon Technologies Pvt Ltd","Hyderabad, Telangana","2025-07-18T01:15:10Z","IT Jobs","Hiring We are hiring for one of our Clients Position: Manual Test Engineer Experience: 3 to 5 years Location: Hyderabad Work Mode: Work From Office Notice Period: Immediate Joiners (Serving Notice Period) Job Overview Chiselon Technologies Pvt Ltd seeks a skilled Software Test Engineer to join our team in Hyderabad. This is a full-time, mid-level position requiring a minimum of 4 to a maximum of 6 years of work experience. The successful candidate will be responsible for ensuring the quality of…","https://www.adzuna.in/details/5308438898?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Software Test Engineer","Chiselon Technologies Pvt Ltd","Hyderabad, Telangana","2025-07-18T01:15:26Z","IT Jobs","Hiring We are hiring for one of our Clients Position: Manual Test Engineer Experience: 4 to 6 years Location: Hyderabad Work Mode: Work From Office Notice Period: Immediate Joiners (Serving Notice Period) Job Overview We are seeking a skilled Software Test Engineer to join our team in Hyderabad . This is a full-time, mid-level position requiring a minimum of 4 to a maximum of 6 years of work experience. The successful candidate will be responsible for ensuring the quality of software products b…","https://www.adzuna.in/details/5308440143?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Software Test Engineer","Codewalla","Chennai, Tamil Nadu","2025-07-07T09:17:05Z","IT Jobs","About Codewalla: At Codewalla, we’re not just testing software—we’re helping build the next generation of AI-driven, scalable products used by startups and tech ventures across the globe. Born in New York and growing in Chennai and Pune, Codewalla is an AI-native product studio that partners with ambitious startups and product-first companies. We build fast, ship faster, and ensure that quality never takes a back seat. Our QA team plays a critical role in our product delivery engine—where speed…","https://www.adzuna.in/details/5289691485?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Software Test Engineer","Superleap CRM","Bangalore, Karnataka","2025-07-18T01:15:43Z","IT Jobs","Role Summary As a Senior Software Quality Assurance Engineer, you will play a key role in delivering high-quality, large-scale, multi-platform software products. This role involves close collaboration with software developers in a continuous integration environment. Your hands-on experience will be crucial in performing extensive manual testing (90%) and developing automated tests (10%) to ensure the reliability and functionality of our Superleap Sales CRM web application product. Your daily ad…","https://www.adzuna.in/details/5308441000?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Software Test Engineer","HID","Chennai, Tamil Nadu","2025-07-20T07:58:59Z","IT Jobs","An Amazing Career Opportunity for Test Engineer Location: Chennai, India (Hybrid) Job ID: 39570 Profile Summary:A rewarding career at HID Global beckons you! We are looking for an QA Test Engineer who is expected to validate product quality by performing manual and automated functional tests. In addition to the functional testing, the QA Automation Engineer will also be responsible for performing the necessary non-functional testing. We are a leading company in the trusted source for innovative…","https://www.adzuna.in/details/5313132707?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Software Test Engineer","Suntrion Group of Companies","India","2025-07-20T07:58:55Z","IT Jobs","Company Description Suntrion Technosol Pvt Ltd develop software services SaaS (Software as a Service) in the healthcare industry refers to cloud-based software solutions that healthcare providers and organizations use to manage various operations and improve patient care. Healthcare SaaS aims to streamline workflows, enhance data management, improve communication, and ultimately, improve patient outcomes. Role Description Experience: 2-5 years of experience. Design and implement robust automate…","https://www.adzuna.in/details/5313132159?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Software Test Engineer","Nitor Infotech, an Ascendion Company","Pune, Maharashtra","2025-07-20T07:57:45Z","IT Jobs","Job Overview We are seeking a proactive QA Automation Engineer to take ownership of writing and automating test cases for APIs and web applications. This full-time position involves close collaboration with software developers and product owners to ensure high-quality software delivery. Key Responsibilities QA Automation Engineer will take ownership of writing and automating test cases for APIs and web applications. You’ll deliver well-organized test cases, code, QA reports, and bug summaries. …","https://www.adzuna.in/details/5313127269?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Software Test Engineer","Gvr Technolabs","Bangalore, Karnataka","2025-07-21T02:40:00Z","IT Jobs","About Us GVR Technolabs Pvt Ltd, an Information Technology services company with expertise in design, deployment and management of hardware and software applications and technology infrastructures. We offer services to improve our client’s efficiency, strengthen partnerships, increase profitability, and improve business processes – with quality and value in a secure environment. Designation: Software Quality Assurance (IV & V Services) Locations: Bangalore Qualification: B.Tech/BE/M.Tech/ME in …","https://www.adzuna.in/details/5313935984?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Software Test Engineer","Colan Infotech","Chennai, Tamil Nadu","2025-07-21T02:39:56Z","IT Jobs","Greetings from Colan Infotech Pvt Ltd Designation - QA Manual Test Engineer Experience - 5 Years Salary - As per market standard Job Location - Chennai Notice Period - Immediate to 15 Days Required Skills Should have experience Manual Testing ,smoke testing,regression testing,integration testing Expert knowledge of QA standards, processes, tools, and methodologies. Experience with Quality processes in Agile/Scrum Development Model Experience in functional, UI, Performance and Regression testing…","https://www.adzuna.in/details/5313935858?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Software Test Engineer","Tata Consultancy Services","Chennai, Tamil Nadu","2025-07-07T09:12:51Z","IT Jobs","Greetings from TCS TCS is hiring for AUTOMATION TESTING SPECIALIST ( SELENIUM) Desired Experience: 5 to 9 Years Job Locations: Hyderabad / Chennai / Bangalore Mode Of Interview : Virtual / Telephonic Job Description: Selenium with Java (must) AND · One of the following windows application automation tool: UFT or Test Complete or both AND · Good communication skills with ability to articulate the technical and functional aspects of a automation testing to help drive solutions with App Dev teams …","https://www.adzuna.in/details/5289682703?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Software Test Engineer","Euronet","Mumbai, Maharashtra","2025-07-07T09:12:09Z","IT Jobs","Euronet Worldwide is a NASDAQ listed transactions and payments processing major with strong presence in North America, Europe, Middle East, India, and the Asia-Pacific regions. Today we are one of the world’s foremost providers of electronic payment and transaction processing solutions for financial institutions, retailers, service providers and individual consumers through three primary business segments — Electronic Financial Transactions, Prepaid and Money Transfer. Amongst our other accompl…","https://www.adzuna.in/details/5289681285?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Engineer II, Software Test","ThermoFisher Scientific","Bangalore, Karnataka","2025-06-28T23:47:20Z","IT Jobs","Work Schedule Standard (Mon-Fri) Environmental Conditions Office Job Description Thermo Fisher Scientific Inc. is the world leader in serving science, with an annual revenue of approximately $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving sophisticated analytical challenges, growing efficiency in their laboratories, improving patient health through diagnostics or the develo…","https://www.adzuna.in/land/ad/5273768213?se=WCoZaMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=2AC1AFEA8967833F064F2318DEB38B4AF148DB57","12.95703","77.59837"
