Title,Company,Location,Created,Category,Description,URL,Latitude,Longitude,mainJOB
Staff Engineer - Analog RF IC Design,Silicon Labs,"Hyderabad, Telangana",2025-07-29T17:02:15Z,Engineering Jobs,"We are Silicon Labs. We are a leader in secure, intelligent wireless technology for a more connected world. Our integrated hardware and software platform, intuitive development tools, unmatched ecosystem and robust support make us the ideal long-term partner in building advanced industrial, commercial, home and life applications. We make it easy for developers to solve complex wireless challenges throughout the product lifecycle and get to market quickly with innovative solutions that transform…",https://www.adzuna.in/details/5326536606?utm_medium=api&utm_source=c8890522,17.40275,78.50806,Product Designer
Product Systems Design Engineer,Cummins Inc.,India,2025-08-03T10:10:43Z,Engineering Jobs,"DESCRIPTION Key Responsibilities: - Investigates Value Package Introduction (VPI) program team or field-based issues, understands causal mechanisms, recommends appropriate action, and owns problem resolution from a design perspective. - Applies and supports the execution of processes such as Critical Design Decisions, System Design and Validation Consideration Checklist, Design Review, and tools such as iDFMEA, DVA, GD&T, CREO, and ANSYS Workbench. - Obtains input and negotiates with cross-func…",https://www.adzuna.in/land/ad/5335619150?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=DA363B9FC356E63CC3F365B0FA98F95D9BE73486,22.3511148,78.6677428,Product Designer
"Technologist, System Design Engineering",SanDisk,"Bangalore, Karnataka",2025-08-02T10:11:43Z,Engineering Jobs,"Company Description Sandisk understands how people and businesses consume data and we relentlessly innovate to deliver solutions that enable today's needs and tomorrow's next big ideas. With a rich history of groundbreaking innovations in Flash and advanced memory technologies, our solutions have become the beating heart of the digital world we're living in and that we have the power to shape. Sandisk meets people and businesses at the intersection of their aspirations and the moment, enabling …",https://www.adzuna.in/land/ad/5333853000?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=0A17A72C28DF8A6FCB037D842C0C80FFB8807C2E,12.9767936,77.5900820,Product Designer
Lead System Design Engineer,Siemens,"Chennai, Tamil Nadu",2025-07-30T11:17:30Z,Engineering Jobs,"Job Family: Engineering Services Req ID: 472242 Hello visionary! We empower our people to stay resilient and relevant in a constantly changing world. We're looking for people who are always searching for creative ways to grow and learn. People who want to make a real impact, now and in the future. Does that sound like you? Then it seems like you'd make a great addition to our vibrant international team. Siemens Global Business Services (GBS) is a Siemens Service Company that provides innovative…",https://www.adzuna.in/land/ad/5328003141?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=7A63D77557D0C8E2F1624698518794912EE24C5D,13.06041,80.24963,Product Designer
Sr. System Design Engineer,Siemens,"Chennai, Tamil Nadu",2025-07-30T11:17:35Z,Engineering Jobs,"Job Family: Engineering Services Req ID: 472241 Hello visionary! We empower our people to stay resilient and relevant in a constantly changing world. We're looking for people who are always searching for creative ways to grow and learn. People who want to make a real impact, now and in the future. Does that sound like you? Then it seems like you'd make a great addition to our vibrant international team.Siemens Global Business Services (GBS) is a Siemens Service Company that provides innovative …",https://www.adzuna.in/land/ad/5328003201?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=4882F26C6C84C2847641179D7C2065708FFA41DD,13.06041,80.24963,Product Designer
Senior System Design Engineer,Siemens,"Bangalore, Karnataka",2025-07-31T10:14:10Z,Engineering Jobs,Job Family: Engineering Services Req ID: 472942 Hello visionary! We know that a business only thrives if our people are thriving. That's why we always put our people first. Our global and diverse team would be happy to support you and challenge you to grow in many ways. Who knows where our joint journey will take you? Siemens Global Business Services (GBS) is a Siemens Service Company that provides innovative digital solutions and customer-oriented business services. With more than 20 years of …,https://www.adzuna.in/land/ad/5329355753?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=75D98E782B12A96EE1BCB0D73EB2294389405BF7,12.9767936,77.5900820,Product Designer
"Technologist, System Design Engineering",Sandisk,"Bangalore, Karnataka",2025-07-31T23:05:59Z,Engineering Jobs,"Job Description Essential duties and responsibilities: Create internal and external specifications working closely with system architects, Marketing & other cross-functional teams. Understand memory specifications and come up with system design for memory products. Deliver memory product design specification documents and test objectives. Align the development and validation process with cross-functional teams. Learn constantly, dive into new areas with unfamiliar technologies, and embrace the …",https://www.adzuna.in/details/5329969886?utm_medium=api&utm_source=c8890522,12.9767936,77.5900820,Product Designer
Power System Design Engineer,Siemens Energy,India,2025-07-26T08:48:19Z,Engineering Jobs,"Looking for ambitious role? Siemens Energy is passionate about helping customers navigate the world’s most pressing energy problems. As a world leader in developing and producing the most sophisticated engineering technologies, we improve lives and further human achievements worldwide, while also protecting the climate - all thanks to our employees. With us, you can do something significant that benefits society and human progress Your new role – Power System Design Engineer - Grid Technologies…",https://www.adzuna.in/details/5322723188?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
Embedded System Design Engineer,Advanced Systek,"Vadodara, Gujarat",2025-08-01T00:36:20Z,Engineering Jobs,Are you an experienced Embedded Engineer exploring new career opportunities Join our innovative team and play a crucial role in developing cuttingedge embedded systems at Advanced Systek We are looking for someone with a passion for technology strong problemsolving skills and extensive experience in embedded systems design and development If youre ready to make an impact and work on exciting projects apply now and take your career to the next level with us Responsibilities Designing and develop…,https://www.adzuna.in/details/5330052732?utm_medium=api&utm_source=c8890522,22.2891,73.1924,Product Designer
Product Systems Design Engineer,Cummins,India,2025-08-02T17:01:07Z,Engineering Jobs,"Description Key Responsibilities: Investigates Value Package Introduction (VPI) program team or field-based issues, understands causal mechanisms, recommends appropriate action, and owns problem resolution from a design perspective. Applies and supports the execution of processes such as Critical Design Decisions, System Design and Validation Consideration Checklist, Design Review, and tools such as iDFMEA, DVA, GD&T, CREO, and ANSYS Workbench. Obtains input and negotiates with cross-functional…",https://www.adzuna.in/details/5334340762?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
Associate Systems Engineer -Design and Analysis,The Boeing Company,"Bangalore, Karnataka",2025-08-03T10:10:21Z,Engineering Jobs,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. As a leading global aerospace company, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. As a top U.S. exporter, the company leverages th…",https://www.adzuna.in/land/ad/5335618941?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=49A44AF65C0FFB2F94E07DD63E493D79C0B5DC76,12.9767936,77.5900820,Product Designer
"Principal Engineer, Systems Design Verification & Validation engineer specializing in UFS/eMMC",SanDisk,"Bangalore, Karnataka",2025-07-31T10:13:49Z,Engineering Jobs,"Company Description Sandisk understands how people and businesses consume data and we relentlessly innovate to deliver solutions that enable today's needs and tomorrow's next big ideas. With a rich history of groundbreaking innovations in Flash and advanced memory technologies, our solutions have become the beating heart of the digital world we're living in and that we have the power to shape. Sandisk meets people and businesses at the intersection of their aspirations and the moment, enabling …",https://www.adzuna.in/land/ad/5329355535?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=E7843BC68283CFC6B9A46526CB206807708272B9,12.9767936,77.5900820,Product Designer
Lead Control System Design Engineer,Baker Hughes,India,2025-07-21T02:36:57Z,Engineering Jobs,"Lead Control System Design Engineer Are you a highly motivated, creative individual and passionate about working with mechanical components or equipment? Would you like to be a part of our team? Join our team! Baker Hughes is the leading energy technology company, who delivers across the energy value chain through our market-leading business segments. Built on a century of experience and conducting business in over 120 countries. Our innovative technologies and services are taking energy forwar…",https://www.adzuna.in/details/5313931953?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
Senior Embedded System Design Engineer,Advanced Systek,"Vadodara, Gujarat",2025-07-25T00:37:31Z,Engineering Jobs,Are you an experienced Embedded Engineer exploring new career opportunities Join our innovative team and play a crucial role in developing cuttingedge embedded systems Advanced Systek is looking for someone with a passion for technology strong problemsolving skills and extensive experience in embedded systems design and development If youre ready to make an impact and work on exciting projects apply now and take your career to the next level with us Responsibilities Designing and developing emb…,https://www.adzuna.in/details/5320162864?utm_medium=api&utm_source=c8890522,22.2891,73.1924,Product Designer
Principal Systems Design Engineer - TNMS Architecture BLR,Infinera India,"Bangalore, Karnataka",2025-07-29T17:10:01Z,Engineering Jobs,"Role description: Seeking highly skilled R&D architect and systems engineer to contribute to analysis and specifications of features and components of our Network Management and Control Systems. Working in a team of Optical and Telecommunications domain experts supporting a team of >100 SW developers and testers Working an agile Scrum setup for SW development Customer focused mindset, adaptable and ability to drive engagement and collaboration with key Services Practices and Business partners K…",https://www.adzuna.in/details/5326566939?utm_medium=api&utm_source=c8890522,12.95703,77.59837,Product Designer
Lead Systems Engineer - System Design,GE Vernova,"Tamil Nadu, India",2025-07-22T09:54:50Z,Engineering Jobs,"Job Description Summary Become part of a winning team and help to deliver the Green Energy transition Job Description This role is designed to interpret the customer's technical enquiry and to design the most cost effective overall solution for an HVDC installation utilizing the PES power electronics solutions, aiming to minimizing the total cost, and to specify the main (high-value) items of bought-out equipment. The successful candidate will be involved in the development and industrializatio…",https://www.adzuna.in/land/ad/5315976009?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=4FF34441D97AC85F577E5F4A76D91863122DDC4C,10.989607,78.607338,Product Designer
Staff Systems Design Engineer - TNPS Architecture Lisbon / Bangalore,Infinera India,India,2025-07-29T16:59:19Z,Engineering Jobs,"Job Description: Primary responsibilities of the team include: Define and specify the planning tool functions based on PLM input and internal and external customer requests. This includes defining use cases, network topologies on which the planning tool operates, user interfaces, m2m interfaces, and planning tool algorithms like optimization algorithms, equipment selection rules etc. Understand the specifics of Nokia line systems and tailor the planning tool functions and algorithms to new revi…",https://www.adzuna.in/details/5326530230?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
Senior Technical Lead - HW IVVQ System Design Engineer,Thales,India,2025-08-01T17:08:43Z,Engineering Jobs,"Location: Bangalore, India Thales people architect solutions that enable two-thirds of planes to take off and land safely. We create in-flight entertainment systems that engross 50 million fliers every year and we develop the avionics that control the world’s largest commercial aircrafts. Our simulators train the next generation of pilots for fighter jets, transporters and search and rescue helicopters. And, together, each and every member of our aerospace team makes a difference. Present in In…",https://www.adzuna.in/details/5331895014?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
"Staff Engineer, Systems Design Verification Engineering(Infra Dev)- Advanced Python with thorough OOPS and Design concepts, Tools Development in Validation Environment, Strong Memory Concepts (Nand, SSD)",SanDisk,"Bangalore, Karnataka",2025-07-31T10:13:48Z,Engineering Jobs,"Company Description Sandisk understands how people and businesses consume data and we relentlessly innovate to deliver solutions that enable today's needs and tomorrow's next big ideas. With a rich history of groundbreaking innovations in Flash and advanced memory technologies, our solutions have become the beating heart of the digital world we're living in and that we have the power to shape. Sandisk meets people and businesses at the intersection of their aspirations and the moment, enabling …",https://www.adzuna.in/land/ad/5329355527?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=3A3BAC866769372B8A002F4E8A0AD8D269E926BE,12.9767936,77.5900820,Product Designer
"Principal Engineer, Systems Design Verification & Validation engineer specializing in UFS/eMMC",Sandisk,"Bangalore, Karnataka",2025-07-31T05:03:47Z,Engineering Jobs,"Job Description We are seeking a highly skilled and experienced System Validation Architect specializing in UFS/eMMC . This role bridges customer engineering , system validation , and eMMC / UFS spec compliance . As the key player of system validation, expected to own the validation strategy, debug and triage system-level issues Key Responsibilities: System-Level Validation Strategy: Architect and define test strategies for system-level UFS validation, covering protocol compliance, performance,…",https://www.adzuna.in/details/5329156367?utm_medium=api&utm_source=c8890522,12.9767936,77.5900820,Product Designer
Associate Systems Engineer -Design and Analysis,Boeing,India,2025-08-02T17:02:45Z,Engineering Jobs,"Associate Systems Engineer -Design and Analysis Company: Boeing India Private Limited As a leading global aerospace company, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. As a top U.S. exporter, the company leverages the talents of a global supplier base to advance economic opportunity, sustainability and community impact. Boeing’s team is committed to innovating for the future, leading with sustaina…",https://www.adzuna.in/details/5334342235?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
Senior Engineer- System Design,Apollo America,India,2025-07-29T17:00:32Z,Engineering Jobs,"You can find your pathway to success here at AAI. If you think you have what it takes, look at our job openings and apply to become a valued part of our team! SAVING LIVES WITH INNOVATIVE SENSING SOLUTIONS Apollo America Inc. (AAI) specializes in the design and manufacture of cutting-edge devices and systems that detect smoke and carbon monoxide. Our focus is on alerting first responders and ensuring the safety of individuals in both residential and commercial buildings. Renowned globally for i…",https://www.adzuna.in/details/5326532782?utm_medium=api&utm_source=c8890522,22.3511148,78.6677428,Product Designer
Senior Mechanical Design Engineer- Pressurized/Gravity systems (Water - STP/Desalination),AECOM,"Bangalore, Karnataka",2025-07-23T09:51:24Z,Engineering Jobs,"Company Description Work with Us. Change the World. At AECOM, we're delivering a better world. Whether improving your commute, keeping the lights on, providing access to clean water, or transforming skylines, our work helps people and communities thrive. We are the world's trusted infrastructure consulting firm, partnering with clients to solve the world's most complex challenges and build legacies for future generations. There has never been a better time to be at AECOM. With accelerating infr…",https://www.adzuna.in/land/ad/5317564294?se=bmHSSINy8BGLg5Mr_g3qvw&utm_medium=api&utm_source=c8890522&v=40DB5B4A4E5401F9806ABD476D49373FD9EE344E,12.9767936,77.5900820,Product Designer
"Staff Engineer, Systems Design Verification Engineering(Infra Dev)- Advanced Python with thorough OOPS and Design concepts, Tools Development in Validation Environment, Strong Memory Concepts (Nand, SSD)",Sandisk,"Bangalore, Karnataka",2025-07-31T05:03:47Z,Engineering Jobs,"Job Description We are seeking a visionary Principal Engineer as part of System Validation Infra to join our team in Bengaluru, India. In this pivotal role, you will lead the technical direction of our engineering efforts, drive innovation, and mentor our talented team of engineers. As a Principal Engineer, you will be at the forefront of designing and implementing cutting-edge solutions and monitoring infra tools and systems deployment that shape the future of our products. Working on high-per…",https://www.adzuna.in/details/5329156358?utm_medium=api&utm_source=c8890522,12.9767936,77.5900820,Product Designer
Systems Engr II,Honeywell,"Pune, Maharashtra",2025-07-23T09:52:20Z,Engineering Jobs,"Key Responsibilities Study contract documents/tenders, mechanical plans and evaluate customer requirements Knowledge on field device selection, BACnet and Modbus protocol Technical discussion and meetings with the customer Building Automation System engineering & architecture design Application software development (BMS Application Configuration) Installation supervision & BMS Commissioning at various sites across Americas, Europe, ME & APAC poles BMS functional testing with the Customer & hand…",https://www.adzuna.in/land/ad/5317564789?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=046252FC985ED24DB92FB79C393BF24421A4A8CA,18.5062,73.84735,Product Designer
Sr Systems Eng Supervisor,Honeywell,"Pune, Maharashtra",2025-07-23T09:52:20Z,Engineering Jobs,"- To oversee all project engineering activities with a yearly volume of 45 M$ revenue of HPS LSS INDIA business unit - Managing team of 40 members comprising of system engineers, Advanced system engineers and System engineering supervisors - Develop new engineering partners for outsourcing engineering / site commissioning partners. - Planning CEP- certification targets and tracking to meet them month on month basis. - Competency management of entire engineering team - identifying key areas of s…",https://www.adzuna.in/land/ad/5317564791?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=AA0913D42C377C4B3E915645556B36F3A6515240,18.5062,73.84735,Product Designer
Application Engr I,Honeywell,"Pune, Maharashtra",2025-07-12T10:44:47Z,Engineering Jobs,"ABOUT HONEYWELL Honeywell International Inc. (Nasdaq: HON) invents and commercializes technologies that address some of the world's most critical challenges around energy, safety, security, air travel, productivity and global urbanization. We are a leading software-industrial company committed to introducing state-of-the-art technology solutions to improve efficiency, productivity, sustainability and safety in high-growth businesses in broad-based, attractive industrial end markets. Our product…",https://www.adzuna.in/land/ad/5299203478?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=2556DCE00A7E95DE1766DDEC8BFC86184FD605F5,18.5062,73.84735,Product Designer
Application Engr II,Honeywell,"Chennai, Tamil Nadu",2025-07-12T10:44:47Z,Engineering Jobs,"ABOUT HONEYWELL Honeywell International Inc. (Nasdaq: HON) invents and commercializes technologies that address some of the world's most critical challenges around energy, safety, security, air travel, productivity and global urbanization. We are a leading software-industrial company committed to introducing state-of-the-art technology solutions to improve efficiency, productivity, sustainability and safety in high-growth businesses in broad-based, attractive industrial end markets. Our product…",https://www.adzuna.in/land/ad/5299203474?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=9EB0B52051E7F2AE55985ED68D7A2FFFC3561982,13.06041,80.24963,Product Designer
Systems Engr I,Honeywell,"Pune, Maharashtra",2025-07-26T10:12:00Z,Engineering Jobs,"Join a team that designs, develops and integrates highly complex systems within Honeywell Building Automation. You will be integral in creating system solutions that meet the evolving needs of our customers. You will be involved in every aspect of the Project life cycle; from the front end of business development through product end of life. Key Responsibilities - Study contract documents/tenders, mechanical plans and evaluate customer requirements - Knowledge on field device selection, BACnet …",https://www.adzuna.in/land/ad/5322742887?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=F40F5EBEC35E3AA999E8B3323D299BC83971ED18,18.5062,73.84735,Product Designer
Application Engr II,Honeywell,"Pune, Maharashtra",2025-07-26T10:12:00Z,Engineering Jobs,"Design solutions to drive safe living and quality of life The future is what we make it. Join a team that designs, develops and integrates highly complex systems within Honeywell Building Automation. You will be integral in creating system solutions that meet the evolving needs of our customers. You will be involved in every aspect of the Project life cycle; from the front end of business development through product end of life Key Responsibilities - Study contract documents/tenders, mechanical…",https://www.adzuna.in/land/ad/5322742885?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=44B16EAD3DE19CB35071BBE3563A0FB013B6D0E9,18.5062,73.84735,Product Designer
Systems Engr I,Honeywell,"Pune, Maharashtra",2025-07-26T10:11:59Z,Engineering Jobs,"Design solutions to drive safe living and quality of life The future is what we make it. Join a team that designs, develops and integrates highly complex systems within Honeywell Building Automation. You will be integral in creating system solutions that meet the evolving needs of our customers. You will be involved in every aspect of the Project life cycle; from the front end of business development through product end of life. Key Responsibilities - Study contract documents/tenders, mechanica…",https://www.adzuna.in/land/ad/5322742875?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=722133495BE590F55922636749485F6C465BF368,18.5062,73.84735,Product Designer
Systems Engr II,Honeywell,"Pune, Maharashtra",2025-08-02T10:10:49Z,Engineering Jobs,"Join a team that designs, develops and integrates highly complex systems within Honeywell HBT. You will be integral in creating system solutions that meet the evolving needs of our customers. You will be involved in every aspect of the Project life cycle; from the front end of business development through product end of life. Key Responsibilities Study contract documents/tenders, mechanical plans and evaluate customer requirements Knowledge on field device selection, BACnet and Modbus protocol …",https://www.adzuna.in/land/ad/5333852428?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=2397F0B4BCD29E02834AED3C31DC7BEAEB14D77A,18.5062,73.84735,Product Designer
Application Engr I,Honeywell,"Pune, Maharashtra",2025-08-02T10:10:49Z,Engineering Jobs,"Join a team that designs, develops and integrates highly complex systems within Honeywell HBT. You will be integral in creating system solutions that meet the evolving needs of our customers. You will be involved in every aspect of the Project life cycle; from the front end of business development through product end of life. Key Responsibilities Study contract documents/tenders, mechanical plans and evaluate customer requirements Knowledge on field device selection, BACnet and Modbus protocol …",https://www.adzuna.in/land/ad/5333852441?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=6143140DF1AA033461A68BC48412BBAC883CE6C8,18.5062,73.84735,Product Designer
Systems Engr II,Honeywell,"Pune, Maharashtra",2025-08-02T10:10:49Z,Engineering Jobs,"Design solutions to drive safe living and quality of life The future is what we make it. Join a team that designs, develops and integrates highly complex systems within Honeywell HBT. You will be integral in creating system solutions that meet the evolving needs of our customers. You will be involved in every aspect of the Project life cycle; from the front end of business development through product end of life. Key Responsibilities - Study contract documents/tenders, mechanical plans and eval…",https://www.adzuna.in/land/ad/5333852431?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=D0452012F4E7B4756C33EAC3DCCDBF6240B68E19,18.5062,73.84735,Product Designer
Systems Engr II,Honeywell,"Pune, Maharashtra",2025-07-12T10:44:47Z,Engineering Jobs,"ABOUT HONEYWELL Honeywell International Inc. (Nasdaq: HON) invents and commercializes technologies that address some of the world's most critical challenges around energy, safety, security, air travel, productivity and global urbanization. We are a leading software-industrial company committed to introducing state-of-the-art technology solutions to improve efficiency, productivity, sustainability and safety in high-growth businesses in broad-based, attractive industrial end markets. Our product…",https://www.adzuna.in/land/ad/5299203460?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=5ABE05D072CF9E728C051565EA3608C1796D472E,18.5062,73.84735,Product Designer
Systems Engr II,Honeywell,"Chennai, Tamil Nadu",2025-07-23T09:52:21Z,Engineering Jobs,"ABOUT HONEYWELL Honeywell International Inc. (Nasdaq: HON) invents and commercializes technologies that address some of the world's most critical challenges around energy, safety, security, air travel, productivity and global urbanization. We are a leading software-industrial company committed to introducing state-of-the-art technology solutions to improve efficiency, productivity, sustainability and safety in high-growth businesses in broad-based, attractive industrial end markets. Our product…",https://www.adzuna.in/land/ad/5317564842?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=C8305105E8EBD4BAC633872D2924233F392C1DD4,13.06041,80.24963,Product Designer
Mechanical Manager,Applied Materials,"Bangalore, Karnataka",2025-07-20T11:59:47Z,Engineering Jobs,"Who We Are Applied Materials is the global leader in materials engineering solutions used to produce virtually every new chip and advanced display in the world. We design, build and service cutting-edge equipment that helps our customers manufacture display and semiconductor chips - the brains of devices we use every day. As the foundation of the global electronics industry, Applied enables the exciting technologies that literally connect our world - like AI and IoT. If you want to work beyond …",https://www.adzuna.in/land/ad/5313258479?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=711847980C6A106E60BA647DCE52687A806A1CBA,12.95703,77.59837,Product Designer
Systems Engr I,Honeywell,"Pune, Maharashtra",2025-08-01T10:22:34Z,Engineering Jobs,"As a Systems Engr I here at Honeywell, you will play a critical role in the design, implementation, and management of complex systems and solutions that drive innovation, safety, and efficiency across various industries. You will work within cross-functional teams on cutting-edge projects that transform the way businesses operate. Your expertise in systems engineering, project management, and technical leadership will be instrumental in shaping the future of technology and industry solutions. I…",https://www.adzuna.in/land/ad/5331277249?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=696EC35EA9A38804DF8F46EFA8BFEED19222A980,18.5062,73.84735,Product Designer
Systems Engr II,Honeywell,"Pune, Maharashtra",2025-07-31T10:12:23Z,Engineering Jobs,JD for System Engg II: (Telecom & Industrial Security) Reporting to Sr Systems Engineering Supervisor Travel: 50-60% (as per project requirement) Roles and Responsibilities: - To be part of a team which specialize in Technical Proposal & Engineering support for Telecom and Industrial Security Systems - Review and understand the telecom and Security systems RFP's (Customer bid/tender) and prepare the Technical proposal including Bill of Materials and Architecture. Capable to stitch an integrated…,https://www.adzuna.in/land/ad/5329354525?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=5B5E054DB27100DD15D4ADAD150C17BDFA3D6978,18.5062,73.84735,Product Designer
GT Controls NPI Engineer,GE Vernova,"Telangana, India",2025-07-12T10:44:39Z,Engineering Jobs,"Job Description Summary Want to be part of the Energy Transformation, have a meaningful career, work on complex solutions like carbon capture, decarbonization, fast power, and grid reconstruction & stabilization that will change the way power is delivered to the world? Come join one of the most innovative design teams in the Power Industry, GE Vernova's Gas Power Controls team. At GE Vernova Gas Power Controls, we design and implement control solutions that have meaningful impact on people's li…",https://www.adzuna.in/land/ad/5299203323?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=A8FA4417194040EBC9134AA0AB57F78901C592D5,17.864111,77.027375,Product Designer
Design Engineer - Renewable Energy-Mumbai,SyncUp,"Mumbai, Maharashtra",2025-07-11T01:01:32Z,Engineering Jobs,Role Summary: Come join our dynamic team as a Solar Design Engineer ! You will play a pivotal role in designing and optimizing rooftop solar PV systems while also contributing to business development efforts. This is an exciting opportunity for technically skilled professionals who are passionate about clean energy and engaging with clients. Your expertise will help drive the future of renewable energy. Key Responsibilities:  Solar System Design & Engineering: Design and develop rooftop solar P…,https://www.adzuna.in/details/5296214514?utm_medium=api&utm_source=c8890522,19.00821,72.84415,Product Designer
System Engineer,Siemens,"Mumbai, Maharashtra",2025-07-27T09:54:37Z,Engineering Jobs,"Job Family: Electrification & Automation Req ID: 463995 We at Smart Infrastructure Division in Siemens Ltd. is one of the top tier global suppliers of products, systems, solutions, and services for the efficient, reliable, and intelligent transmission and distribution of electrical power. As the trusted partner for the development and extension of an efficient and reliable power infrastructure that industry and the portfolio they need. JOIN US! WE MAKE REAL WHAT MATTERS. THIS IS YOUR ROLE. Syst…",https://www.adzuna.in/land/ad/5324153963?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=2C7E2EC671C189A7E7F07441B882C850AEEE1371,19.00821,72.84415,Product Designer
System Engineer,Siemens,"Thane, Maharashtra",2025-07-27T09:54:37Z,Engineering Jobs,"Job Family: Electrification & Automation Req ID: 463995 We at Smart Infrastructure Division in Siemens Ltd. is one of the top tier global suppliers of products, systems, solutions, and services for the efficient, reliable, and intelligent transmission and distribution of electrical power. As the trusted partner for the development and extension of an efficient and reliable power infrastructure that industry and the portfolio they need. JOIN US! WE MAKE REAL WHAT MATTERS. THIS IS YOUR ROLE. Syst…",https://www.adzuna.in/land/ad/5324153900?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=340037E054F9876606F6DB3886D47F0FF7428D9B,19.17335,73.04845,Product Designer
Engineer II,lululemon India Tech Hub,"Bangalore, Karnataka",2025-07-10T08:27:19Z,Engineering Jobs,"Engineer I / II Digital Transactions Region: India State: Karnataka, City: Bangalore About lululemon: lululemon is an innovative performance apparel company for yoga, running, training, and other athletic pursuits. Setting the bar in technical fabrics and functional design, we create transformational products and experiences that support people in moving, growing, connecting, and being well. We owe our success to our innovative products, commitment to our people, and the incredible connections …",https://www.adzuna.in/land/ad/5295109069?se=UIgvYINy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=E910CE262732655FF5EA7702A496452F814F7F0D,12.9767936,77.5900820,Product Designer
Order Manager,Siemens,"Thane, Maharashtra",2025-07-27T09:54:36Z,Engineering Jobs,"Job Family: Electrification & Automation Req ID: 457249 We at Smart Infrastructure Division in Siemens Ltd. is one of the top tier global suppliers of products, systems, solutions, and services for the efficient, reliable, and intelligent transmission and distribution of electrical power. As the trusted partner for the development and extension of an efficient and reliable power infrastructure that industry and the portfolio they need. JOIN US! WE MAKE REAL WHAT MATTERS. THIS IS YOUR ROLE. Syst…",https://www.adzuna.in/land/ad/5324153609?se=7KGEboNy8BGV3tq7CpAJQA&utm_medium=api&utm_source=c8890522&v=7FF88D4CA57FD7737CE6BEF0F424D35E3F2FDCA1,19.17335,73.04845,Product Designer
Senior Mechanical Design Engineer- Pressurized/Gravity systems (Water - STP/Desalination),AECOM,"Bangalore, Karnataka",2025-07-22T04:13:12Z,Engineering Jobs,"Job Description Awareness of pipe network design codes Experience in designing various mechanical components of wastewater treatment systems like – ASP, MBBR, SBR, MBR, Digesters, Solids Handling systems, etc. Experience in designing Water Treatment systems including conventional and advance system (e.g., desalination systems). Experience leading the team on various design tasks/deliverables like- Developing the design of Wastewater Treatment Plants (including Sludge Treatment facilities and Od…",https://www.adzuna.in/details/5315707714?utm_medium=api&utm_source=c8890522,12.9767936,77.5900820,Product Designer
